at_home,13.0,14.0,1.5,PHX,TB,89.0,12.0,,
away,20.0,17.0,0.0,LAN,NO,89.0,12.0,Sunday_Night,yes
at_home,34.0,24.0,5.0,SF,NYG,89.0,12.0,Monday_Night,
at_home,0.0,21.0,4.0,CLE,CIN,89.0,13.0,,
at_home,16.0,13.0,1.5,LAA,DEN,89.0,13.0,,yes
away,17.0,16.0,2.5,GB,TB,89.0,13.0,,
away,23.0,16.0,3.0,HOU,PIT,89.0,13.0,,
at_home,22.0,16.0,1.5,NE,IND,89.0,13.0,,
away,35.0,31.0,9.5,LAN,DAL,89.0,13.0,,
at_home,26.0,21.0,3.5,KC,MIA,89.0,13.0,,
away,14.0,21.0,4.0,NO,DET,89.0,13.0,,
at_home,17.0,20.0,4.5,SD,NYJ,89.0,13.0,,
at_home,17.0,24.0,3.0,NYG,PHA,89.0,13.0,,
away,23.0,10.0,9.5,SF,ATL,89.0,13.0,,
away,29.0,10.0,4.0,WAS,PHX,89.0,13.0,,
at_home,27.0,16.0,6.0,MIN,CHI,89.0,13.0,Sunday_Night,
away,16.0,17.0,5.5,BUF,SEA,89.0,13.0,Monday_Night,
at_home,43.0,17.0,12.0,MIN,ATL,89.0,14.0,,
away,17.0,23.0,1.0,CLE,IND,89.0,14.0,,yes
at_home,20.0,10.0,12.0,PHA,DAL,89.0,14.0,,
at_home,17.0,27.0,6.5,CHI,DET,89.0,14.0,,
at_home,3.0,21.0,3.0,GB,KC,89.0,14.0,,
at_home,19.0,22.0,6.0,BUF,NO,89.0,14.0,,
at_home,7.0,14.0,3.0,DEN,NYG,89.0,14.0,,
at_home,16.0,14.0,9.0,LAA,PHX,89.0,14.0,,
at_home,0.0,13.0,1.5,NYJ,PIT,89.0,14.0,,
at_home,26.0,21.0,9.5,WAS,SD,89.0,14.0,,
at_home,17.0,24.0,10.0,CIN,SEA,89.0,14.0,,
at_home,20.0,17.0,8.0,HOU,TB,89.0,14.0,,
at_home,31.0,10.0,5.0,MIA,NE,89.0,14.0,Sunday_Night,
at_home,27.0,30.0,0.0,LAN,SF,89.0,14.0,Monday_Night,
at_home,15.0,0.0,12.0,NYG,DAL,89.0,15.0,Saturday,
away,37.0,0.0,7.0,DEN,PHX,89.0,15.0,Saturday,
at_home,21.0,10.0,6.5,SF,BUF,89.0,15.0,,
at_home,28.0,40.0,1.5,CHI,GB,89.0,15.0,,
at_home,61.0,7.0,3.5,CIN,HOU,89.0,15.0,,
at_home,42.0,13.0,0.0,IND,MIA,89.0,15.0,,
away,17.0,23.0,1.5,MIN,CLE,89.0,15.0,,yes
at_home,28.0,10.0,3.0,PIT,NE,89.0,15.0,,
at_home,38.0,14.0,11.0,LAN,NYJ,89.0,15.0,,
at_home,13.0,20.0,7.5,KC,SD,89.0,15.0,,
at_home,33.0,7.0,2.5,DET,TB,89.0,15.0,,
away,31.0,30.0,6.5,WAS,ATL,89.0,15.0,,
at_home,23.0,17.0,0.0,SEA,LAA,89.0,15.0,Sunday_Night,
away,20.0,30.0,1.0,PHA,NO,89.0,15.0,Monday_Night,
away,37.0,0.0,7.0,BUF,NYJ,89.0,16.0,Saturday,
at_home,0.0,29.0,2.0,SEA,WAS,89.0,16.0,Saturday,
at_home,20.0,24.0,3.5,HOU,CLE,89.0,16.0,Saturday,
at_home,26.0,0.0,9.0,SF,CHI,89.0,16.0,,
away,16.0,19.0,2.5,DEN,SD,89.0,16.0,,
away,31.0,24.0,3.0,DET,ATL,89.0,16.0,,
away,20.0,10.0,7.0,GB,DAL,89.0,16.0,,
at_home,41.0,6.0,2.5,NO,IND,89.0,16.0,,
at_home,24.0,27.0,3.5,MIA,KC,89.0,16.0,,
at_home,34.0,17.0,6.5,NYG,LAA,89.0,16.0,,
away,24.0,20.0,7.0,LAN,NE,89.0,16.0,,
at_home,31.0,14.0,12.0,PHA,PHX,89.0,16.0,,
away,31.0,22.0,2.0,PIT,TB,89.0,16.0,,
at_home,29.0,21.0,6.0,MIN,CIN,89.0,16.0,Monday_Night,
away,27.0,24.0,1.0,MIA,NE,90.0,1.0,,
at_home,21.0,38.0,6.5,DET,TB,90.0,1.0,,
at_home,17.0,0.0,6.0,CHI,SEA,90.0,1.0,,
away,24.0,36.0,3.0,LAN,GB,90.0,1.0,,
at_home,31.0,0.0,11.5,WAS,PHX,90.0,1.0,,
away,21.0,24.0,1.5,MIN,KC,90.0,1.0,,
at_home,26.0,10.0,8.0,BUF,IND,90.0,1.0,,
away,14.0,17.0,3.0,SD,DAL,90.0,1.0,,
away,9.0,14.0,1.0,DEN,LAA,90.0,1.0,,
at_home,47.0,27.0,1.0,ATL,HOU,90.0,1.0,,
at_home,25.0,20.0,9.0,CIN,NYJ,90.0,1.0,,
at_home,13.0,3.0,3.0,CLE,PIT,90.0,1.0,,
at_home,27.0,20.0,4.5,NYG,PHA,90.0,1.0,Sunday_Night,
away,13.0,12.0,4.5,SF,NO,90.0,1.0,Monday_Night,
at_home,14.0,16.0,2.5,IND,NE,90.0,2.0,,
away,7.0,30.0,2.0,BUF,MIA,90.0,2.0,,
away,21.0,16.0,3.0,CIN,SD,90.0,2.0,,
away,21.0,24.0,2.0,CLE,NYJ,90.0,2.0,,
at_home,21.0,14.0,3.0,DET,ATL,90.0,2.0,,
at_home,13.0,31.0,3.0,GB,CHI,90.0,2.0,,
away,35.0,14.0,3.0,LAN,TB,90.0,2.0,,
at_home,32.0,3.0,6.0,MIN,NO,90.0,2.0,,
away,28.0,7.0,8.0,NYG,DAL,90.0,2.0,,
at_home,21.0,23.0,13.5,PHA,PHX,90.0,2.0,,
at_home,20.0,9.0,2.5,PIT,HOU,90.0,2.0,,
at_home,26.0,13.0,6.5,SF,WAS,90.0,2.0,,
away,17.0,13.0,0.0,LAA,SEA,90.0,2.0,Sunday_Night,
at_home,24.0,23.0,5.0,DEN,KC,90.0,2.0,Monday_Night,
at_home,41.0,7.0,9.5,CIN,NE,90.0,3.0,,
at_home,19.0,16.0,2.0,CHI,MIN,90.0,3.0,,
at_home,14.0,24.0,5.5,CLE,SD,90.0,3.0,,
at_home,34.0,31.0,9.0,DEN,SEA,90.0,3.0,,yes
at_home,3.0,17.0,3.0,GB,KC,90.0,3.0,,
at_home,24.0,10.0,9.0,HOU,IND,90.0,3.0,,
at_home,20.0,3.0,3.5,LAA,PIT,90.0,3.0,,
at_home,21.0,27.0,5.5,LAN,PHA,90.0,3.0,,
at_home,28.0,7.0,9.0,NO,PHX,90.0,3.0,,
at_home,20.0,3.0,7.0,NYG,MIA,90.0,3.0,,
at_home,19.0,13.0,10.5,SF,ATL,90.0,3.0,,
at_home,23.0,20.0,2.0,TB,DET,90.0,3.0,,
at_home,19.0,15.0,14.0,WAS,DAL,90.0,3.0,Sunday_Night,
away,30.0,7.0,2.0,BUF,NYJ,90.0,3.0,Monday_Night,
away,37.0,13.0,1.0,NYJ,NE,90.0,4.0,,
at_home,29.0,28.0,3.0,BUF,DEN,90.0,4.0,,
at_home,21.0,24.0,2.5,DET,GB,90.0,4.0,,
at_home,34.0,0.0,6.5,KC,CLE,90.0,4.0,,
at_home,24.0,10.0,1.0,LAA,CHI,90.0,4.0,,
away,28.0,6.0,2.0,MIA,PIT,90.0,4.0,,
at_home,20.0,23.0,8.0,MIN,TB,90.0,4.0,,yes
at_home,31.0,17.0,13.5,NYG,DAL,90.0,4.0,,
at_home,23.0,24.0,13.0,PHA,IND,90.0,4.0,,
at_home,7.0,17.0,2.0,SD,HOU,90.0,4.0,,
away,38.0,10.0,7.0,WAS,PHX,90.0,4.0,Sunday_Night,
away,16.0,31.0,2.5,CIN,SEA,90.0,4.0,Monday_Night,
away,33.0,20.0,2.5,SEA,NE,90.0,5.0,,
at_home,28.0,27.0,2.0,ATL,NO,90.0,5.0,,
away,10.0,14.0,3.0,TB,DAL,90.0,5.0,,
at_home,27.0,13.0,4.0,CHI,GB,90.0,5.0,,
away,19.0,23.0,6.0,KC,IND,90.0,5.0,,
at_home,31.0,34.0,4.5,LAN,CIN,90.0,5.0,,yes
at_home,20.0,16.0,6.0,MIA,NYJ,90.0,5.0,,
at_home,27.0,34.0,7.0,MIN,DET,90.0,5.0,,
away,14.0,36.0,1.5,SD,PIT,90.0,5.0,,
away,24.0,21.0,5.5,SF,HOU,90.0,5.0,,
at_home,38.0,24.0,3.0,BUF,LAA,90.0,5.0,Sunday_Night,
at_home,29.0,30.0,9.0,DEN,CLE,90.0,5.0,Monday_Night,
at_home,17.0,34.0,8.5,DEN,PIT,90.0,6.0,,
at_home,48.0,17.0,3.5,HOU,CIN,90.0,6.0,,
at_home,43.0,24.0,6.5,KC,DET,90.0,6.0,,
at_home,24.0,17.0,5.5,LAA,SEA,90.0,6.0,,
at_home,25.0,20.0,6.0,NO,CLE,90.0,6.0,,
at_home,3.0,39.0,5.0,NYJ,SD,90.0,6.0,,
at_home,20.0,3.0,2.0,PHX,DAL,90.0,6.0,,
away,45.0,35.0,6.0,SF,ATL,90.0,6.0,,
at_home,26.0,14.0,2.0,TB,GB,90.0,6.0,,
at_home,20.0,24.0,0.0,WAS,NYG,90.0,6.0,,
at_home,38.0,9.0,2.0,CHI,LAN,90.0,6.0,Sunday_Night,
at_home,32.0,24.0,4.5,PHA,MIN,90.0,6.0,Monday_Night,
at_home,17.0,10.0,10.0,MIA,NE,90.0,7.0,Thursday,
at_home,30.0,27.0,9.0,BUF,NYJ,90.0,7.0,,
away,27.0,17.0,0.0,DEN,IND,90.0,7.0,,
away,24.0,9.0,2.5,LAA,SD,90.0,7.0,,
at_home,44.0,24.0,7.0,LAN,ATL,90.0,7.0,,
at_home,20.0,19.0,13.5,NYG,PHX,90.0,7.0,,
at_home,27.0,7.0,10.0,SF,PIT,90.0,7.0,,
at_home,19.0,7.0,1.5,SEA,KC,90.0,7.0,,
at_home,13.0,17.0,8.5,TB,DAL,90.0,7.0,,
at_home,13.0,7.0,4.0,WAS,PHA,90.0,7.0,,
at_home,23.0,10.0,6.0,HOU,NO,90.0,7.0,,
at_home,13.0,34.0,2.5,CLE,CIN,90.0,7.0,Monday_Night,
away,27.0,10.0,6.5,BUF,NE,90.0,8.0,,
at_home,10.0,27.0,5.5,NO,DET,90.0,8.0,,
away,27.0,7.0,2.5,MIA,IND,90.0,8.0,,
at_home,24.0,10.0,2.5,GB,MIN,90.0,8.0,,
at_home,12.0,17.0,9.0,HOU,NYJ,90.0,8.0,,
away,21.0,20.0,3.5,PHA,DAL,90.0,8.0,,
away,31.0,21.0,6.0,CHI,PHX,90.0,8.0,,
at_home,20.0,17.0,13.0,SF,CLE,90.0,8.0,,
at_home,41.0,10.0,4.0,SD,TB,90.0,8.0,,
at_home,21.0,10.0,3.5,NYG,WAS,90.0,8.0,,
away,17.0,38.0,0.0,CIN,ATL,90.0,8.0,Sunday_Night,
away,10.0,41.0,0.0,LAN,PIT,90.0,8.0,Monday_Night,
at_home,48.0,20.0,9.5,PHA,NE,90.0,9.0,,
away,42.0,0.0,3.0,BUF,CLE,90.0,9.0,,
away,26.0,6.0,5.0,CHI,TB,90.0,9.0,,
at_home,7.0,21.0,7.5,CIN,NO,90.0,9.0,,
at_home,9.0,7.0,2.0,KC,LAA,90.0,9.0,,
at_home,17.0,13.0,3.0,LAN,HOU,90.0,9.0,,
at_home,23.0,3.0,9.5,MIA,PHX,90.0,9.0,,
at_home,24.0,9.0,4.5,NYJ,DAL,90.0,9.0,,
at_home,21.0,9.0,4.0,PIT,ATL,90.0,9.0,,
away,24.0,20.0,6.5,SF,GB,90.0,9.0,,
at_home,14.0,31.0,5.0,SEA,SD,90.0,9.0,,
away,41.0,38.0,2.5,WAS,DET,90.0,9.0,,yes
away,22.0,27.0,1.0,DEN,MIN,90.0,9.0,Sunday_Night,
away,24.0,7.0,9.0,NYG,IND,90.0,9.0,Monday_Night,
at_home,10.0,13.0,1.0,NE,IND,90.0,10.0,,
away,17.0,3.0,3.0,MIA,NYJ,90.0,10.0,,
at_home,7.0,17.0,3.5,DET,MIN,90.0,10.0,,
at_home,16.0,17.0,6.5,KC,SEA,90.0,10.0,,
at_home,35.0,7.0,7.0,NO,TB,90.0,10.0,,
at_home,30.0,24.0,9.0,CHI,ATL,90.0,10.0,,
at_home,45.0,14.0,12.5,BUF,PHX,90.0,10.0,,
away,31.0,7.0,3.0,NYG,LAN,90.0,10.0,,
at_home,19.0,7.0,3.0,SD,DEN,90.0,10.0,,
at_home,16.0,29.0,7.0,LAA,GB,90.0,10.0,,
away,24.0,6.0,10.0,SF,DAL,90.0,10.0,Sunday_Night,
at_home,28.0,14.0,3.0,PHA,WAS,90.0,10.0,Monday_Night,
at_home,14.0,0.0,14.5,BUF,NE,90.0,11.0,,
away,16.0,13.0,2.5,CHI,DEN,90.0,11.0,,yes
away,24.0,21.0,5.0,GB,PHX,90.0,11.0,,
away,35.0,23.0,3.0,HOU,CLE,90.0,11.0,,
at_home,27.0,10.0,4.0,KC,SD,90.0,11.0,,
at_home,21.0,24.0,9.0,LAN,DAL,90.0,11.0,,
at_home,20.0,0.0,13.0,NYG,DET,90.0,11.0,,
away,14.0,17.0,2.0,NYJ,IND,90.0,11.0,,
away,24.0,23.0,1.0,PHA,ATL,90.0,11.0,,
at_home,31.0,7.0,14.0,SF,TB,90.0,11.0,,
at_home,21.0,24.0,3.5,SEA,MIN,90.0,11.0,,
at_home,31.0,17.0,5.0,WAS,NO,90.0,11.0,,
at_home,27.0,3.0,2.5,CIN,PIT,90.0,11.0,Sunday_Night,
at_home,10.0,13.0,3.5,MIA,LAA,90.0,11.0,Monday_Night,
away,27.0,40.0,0.0,DEN,DET,90.0,12.0,Thursday,
away,17.0,27.0,6.0,WAS,DAL,90.0,12.0,Thursday,
at_home,34.0,14.0,5.0,PHX,NE,90.0,12.0,,
away,13.0,41.0,2.5,CHI,MIN,90.0,12.0,,
at_home,20.0,34.0,11.5,CIN,IND,90.0,12.0,,
at_home,20.0,10.0,7.5,GB,TB,90.0,12.0,,
at_home,24.0,27.0,4.0,LAA,KC,90.0,12.0,,
away,30.0,13.0,5.5,MIA,CLE,90.0,12.0,,
at_home,10.0,7.0,6.0,NO,ATL,90.0,12.0,,
away,13.0,31.0,3.0,NYG,PHA,90.0,12.0,,
away,24.0,7.0,3.0,PIT,NYJ,90.0,12.0,,
at_home,17.0,28.0,11.0,SF,LAN,90.0,12.0,,
at_home,10.0,13.0,4.0,SD,SEA,90.0,12.0,Sunday_Night,yes
at_home,27.0,24.0,3.0,HOU,BUF,90.0,12.0,Monday_Night,
away,37.0,7.0,7.0,KC,NE,90.0,13.0,,
away,17.0,23.0,2.5,ATL,TB,90.0,13.0,,
at_home,30.0,23.0,3.0,BUF,PHA,90.0,13.0,,
at_home,23.0,17.0,8.5,CHI,DET,90.0,13.0,,yes
away,23.0,20.0,2.5,LAA,DEN,90.0,13.0,,
away,38.0,23.0,3.5,LAN,CLE,90.0,13.0,,
at_home,23.0,7.0,5.0,MIN,GB,90.0,13.0,Sunday_Night,
away,13.0,17.0,1.0,NO,DAL,90.0,13.0,,
at_home,12.0,16.0,4.0,PIT,CIN,90.0,13.0,,
at_home,20.0,17.0,2.5,PHX,IND,90.0,13.0,,
at_home,38.0,17.0,6.5,SD,NYJ,90.0,13.0,,
at_home,13.0,10.0,0.0,SEA,HOU,90.0,13.0,,
at_home,42.0,20.0,3.0,WAS,MIA,90.0,13.0,,yes
at_home,7.0,3.0,3.5,SF,NYG,90.0,13.0,Monday_Night,
at_home,24.0,3.0,13.5,PIT,NE,90.0,14.0,,
at_home,13.0,24.0,4.5,ATL,PHX,90.0,14.0,,
away,31.0,7.0,5.5,BUF,IND,90.0,14.0,,
at_home,14.0,20.0,3.5,GB,SEA,90.0,14.0,,
at_home,58.0,14.0,13.0,HOU,CLE,90.0,14.0,,
at_home,31.0,20.0,7.5,KC,DEN,90.0,14.0,,
at_home,20.0,24.0,5.0,LAN,NO,90.0,14.0,,
at_home,23.0,20.0,2.0,MIA,PHA,90.0,14.0,Sunday_Night,yes
at_home,23.0,15.0,6.5,NYG,MIN,90.0,14.0,,
away,20.0,17.0,4.0,SF,CIN,90.0,14.0,,yes
at_home,10.0,9.0,4.0,WAS,CHI,90.0,14.0,,
away,38.0,31.0,3.0,LAA,DET,90.0,14.0,Monday_Night,
at_home,13.0,17.0,3.5,NYG,BUF,90.0,15.0,Saturday,
away,25.0,10.0,13.0,WAS,NE,90.0,15.0,Saturday,
away,10.0,13.0,1.0,ATL,CLE,90.0,15.0,,
away,21.0,38.0,3.0,CHI,DET,90.0,15.0,Sunday_Night,
at_home,41.0,10.0,5.5,DAL,PHX,90.0,15.0,,
at_home,20.0,10.0,0.0,DEN,SD,90.0,15.0,,
at_home,10.0,27.0,3.5,KC,HOU,90.0,15.0,,
at_home,24.0,7.0,5.5,LAA,CIN,90.0,15.0,,
